Date,Price,Open,High,Low,Vol.,Change %
7/1/1996,5729.98,5670.14,5729.98,5653.88,27.74M,0.0133
6/28/1996,5654.62,5687.5,5704.86,5652.04,31.83M,-0.004
6/27/1996,5677.52,5673.83,5683.07,5646.5,36.81M,-0.0009
6/26/1996,5682.7,5711.51,5720.75,5673.83,29.93M,-0.0064
6/25/1996,5719.27,5719.27,5729.98,5698.95,33.60M,0.0003
6/24/1996,5717.79,5720.38,5742.54,5704.49,33.33M,0.0022
6/21/1996,5705.23,5672.36,5705.23,5660.17,60.90M,0.0081
6/20/1996,5659.42,5663.86,5680.48,5632.83,40.39M,0.002
6/19/1996,5648.34,5630.25,5674.57,5627.66,25.23M,0.0036
6/18/1996,5628.03,5641.33,5663.49,5622.86,26.67M,-0.0044
6/17/1996,5652.78,5659.06,5677.9,5637.26,24.75M,0.0006
6/14/1996,5649.45,5662.75,5664.97,5630.99,30.40M,-0.0015
6/13/1996,5657.95,5673.83,5683.44,5639.85,29.90M,-0.0018
6/12/1996,5668.29,5675.68,5705.23,5662.01,28.70M,-0.0001
6/11/1996,5668.66,5694.89,5728.87,5657.58,31.22M,-0.0034
6/10/1996,5687.87,5699.32,5703.02,5663.86,24.55M,-0.0016
6/7/1996,5697.1,5581.49,5697.11,5580.38,38.41M,0.0053
6/6/1996,5667.18,5728.87,5723.33,5665.24,39.76M,-0.0053
6/5/1996,5697.47,5662.75,5699.32,5656.84,26.98M,0.0056
6/4/1996,5665.7,5646.87,5671.99,5625.44,30.70M,0.0073
6/3/1996,5624.7,5627.29,5643.91,5606.24,23.73M,-0.0033
5/31/1996,5643.17,5693.41,5698.58,5636.9,27.04M,-0.0088
5/30/1996,5693.41,5660.17,5715.58,5644.28,37.34M,0.0035
5/29/1996,5673.83,5709.67,5717.05,5645.39,31.83M,-0.0063
5/28/1996,5709.66,5775.42,5783.91,5697.84,30.46M,-0.0092
5/24/1996,5762.85,5772.46,5789.08,5745.13,29.27M,0.0001
5/23/1996,5762.11,5771.72,5796.1,5728.5,42.45M,-0.0028
5/22/1996,5778,5724.07,5782.44,5715.58,41.36M,0.0073
5/21/1996,5736.26,5753.25,5759.16,5731.46,35.57M,-0.0022
5/20/1996,5748.82,5704.12,5750.3,5671.99,40.74M,0.0108
5/17/1996,5687.5,5665.71,5698.58,5635.42,43.89M,0.0093
5/16/1996,5635.04,5611.78,5654.26,5607.34,38.13M,0.0017
5/15/1996,5625.44,5626.92,5673.1,5619.53,40.65M,0.0001
5/14/1996,5624.7,5598.48,5633.57,5578.17,43.37M,0.0075
5/13/1996,5582.59,5529.4,5587.77,5516.47,33.23M,0.0117
5/10/1996,5518.13,5530.06,5533.67,5476.23,26.74M,0.0079
5/9/1996,5475.14,5464.31,5504.05,5460.69,33.03M,0.0002
5/8/1996,5474.06,5384.1,5475.87,5342.19,43.88M,0.0098
5/7/1996,5420.95,5464.31,5468.28,5414.45,34.74M,-0.0079
5/6/1996,5464.3,5494.29,5500.07,5423.12,36.47M,-0.0025
5/3/1996,5478.03,5514.52,5527.17,5458.16,38.88M,-0.0037
5/2/1996,5498.26,5524.64,5575.22,5475.51,43.62M,-0.0138
5/1/1996,5575.22,5554.26,5594.73,5547.76,29.21M,0.0011
4/30/1996,5569.07,5571.97,5579.91,5547.04,28.46M,-0.0008
4/29/1996,5573.41,5550.29,5589.67,5552.82,27.01M,0.001
4/26/1996,5567.99,5569.44,5590.39,5546.32,29.49M,0.0002
4/25/1996,5566.91,5548.48,5582.8,5508.38,39.79M,0.0023
4/24/1996,5553.9,5605.93,5599.06,5530.78,36.71M,-0.0062
4/23/1996,5588.58,5569.08,5598.34,5562.21,31.98M,0.0043
4/22/1996,5564.74,5571.97,5588.22,5536.2,30.65M,0.0053
4/19/1996,5535.48,5558.96,5572.33,5518.86,37.59M,-0.0029
4/18/1996,5551.73,5552.82,5564.38,5522.83,38.77M,0.0003
4/17/1996,5549.93,5617.13,5620.74,5527.89,48.60M,-0.0125
4/16/1996,5620.01,5602.68,5627.96,5577.39,35.27M,0.0048
4/15/1996,5592.92,5549.93,5592.92,5534.76,27.04M,0.0109
4/12/1996,5532.59,5497.18,5536.2,5480.2,39.97M,0.0083
4/11/1996,5487.06,5499.71,5512.36,5415.53,58.93M,0.0002
4/10/1996,5485.98,5554.26,5567.99,5472.98,45.43M,-0.0134
4/9/1996,5560.4,5622.55,5618.93,5549.93,35.27M,-0.0061
4/8/1996,5594.36,5573.05,5679.99,5542.34,39.94M,-0.0156
4/4/1996,5682.88,5690.83,5697.69,5671.32,29.39M,-0.0012
4/3/1996,5689.74,5663.01,5689.74,5641.69,28.83M,0.0032
4/2/1996,5671.68,5653.98,5671.68,5623.27,34.94M,0.006
4/1/1996,5637.72,5609.9,5640.25,5587.5,32.47M,0.0091
3/29/1996,5587.14,5645.31,5645.31,5576.66,32.02M,-0.0078
3/28/1996,5630.85,5603.76,5636.27,5591.48,29.01M,0.0007
3/27/1996,5626.88,5677.46,5680.71,5608.46,32.66M,-0.0077
3/26/1996,5670.59,5627.6,5678.54,5623.63,31.41M,0.0047
3/25/1996,5643.86,5657.23,5678.54,5619.66,35.66M,0.0013
3/22/1996,5636.63,5643.5,5649.28,5620.38,27.79M,0.0017
3/21/1996,5626.88,5663.01,5668.79,5613.87,32.55M,-0.005
3/20/1996,5655.42,5682.88,5683.96,5616.4,46.29M,-0.0025
3/19/1996,5669.51,5703.83,5709.97,5652.53,51.45M,-0.0025
3/18/1996,5683.6,5603.76,5683.6,5585.7,49.30M,0.0177
3/15/1996,5584.97,5582.8,5590.03,5550.65,54.83M,-0.0002
3/14/1996,5586.05,5582.44,5629.77,5569.08,52.38M,0.0031
3/13/1996,5568.71,5578.47,5598.34,5548.84,42.13M,-0.0027
3/12/1996,5583.89,5537.65,5584.25,5485.26,47.25M,0.0005
3/11/1996,5581,5456,5583.17,5444.07,46.98M,0.0202
3/8/1996,5470.45,5538.37,5637,5424.2,50.79M,-0.0304
3/7/1996,5641.69,5626.88,5641.69,5599.78,31.94M,0.0021
3/6/1996,5629.77,5644.58,5666.98,5624.35,33.86M,-0.0022
3/5/1996,5642.41,5595.81,5642.42,5577.02,30.24M,0.0075
3/4/1996,5600.14,5549.57,5629.05,5535.11,31.20M,0.0115
3/1/1996,5536.56,5524.64,5537.28,5436.13,41.36M,0.0093
2/29/1996,5485.62,5478.4,5530.78,5461.78,39.81M,-0.0037
2/28/1996,5506.21,5583.53,5593.28,5495.74,37.22M,-0.0077
2/27/1996,5549.2,5561.13,5565.1,5509.1,37.09M,-0.0029
2/26/1996,5565.1,5601.95,5629.77,5559.68,31.72M,-0.0116
2/23/1996,5630.49,5639.53,5659.4,5560.41,41.67M,0.0039
2/22/1996,5608.45,5545.23,5613.87,5516.33,41.57M,0.0168
2/21/1996,5515.97,5462.14,5520.67,5455.63,36.97M,0.0105
2/20/1996,5458.52,5440.46,5502.24,5433.24,35.18M,-0.0081
2/16/1996,5503.32,5535.48,5552.1,5499.35,43.49M,-0.0087
2/15/1996,5551.37,5573.77,5595.81,5547.04,34.61M,-0.0051
2/14/1996,5579.55,5587.86,5610.62,5553.9,35.43M,-0.0039
2/13/1996,5601.23,5562.57,5627.96,5562.57,42.72M,0.0002
2/12/1996,5600.14,5558.24,5616.4,5541.26,37.01M,0.0106
2/9/1996,5541.62,5532.23,5584.97,5513.44,49.23M,0.0004
2/8/1996,5539.45,5482.01,5542.7,5471.89,48.28M,0.0086
2/7/1996,5492.12,5461.05,5492.49,5452.02,37.46M,0.006
2/6/1996,5459.61,5405.78,5460.33,5397.11,38.71M,0.0096
2/5/1996,5407.58,5357.73,5407.95,5348.34,29.36M,0.0063
2/2/1996,5373.99,5409.39,5410.84,5357.01,33.35M,-0.0057
2/1/1996,5405.05,5387.35,5405.06,5370.37,44.70M,0.0018
1/31/1996,5395.3,5370.37,5408.67,5350.14,44.70M,0.0026
1/30/1996,5381.21,5324.13,5381.57,5304.26,44.91M,0.0144
1/29/1996,5304.98,5281.14,5306.07,5271.38,28.03M,0.0063
1/26/1996,5271.74,5205.63,5276.44,5205.99,31.63M,0.0105
1/25/1996,5216.83,5247.54,5249.71,5209.25,39.27M,-0.005
1/24/1996,5242.84,5219.36,5260.55,5193.71,41.72M,0.0097
1/23/1996,5192.26,5197.32,5220.08,5177.81,38.98M,-0.0052
1/22/1996,5219.36,5183.23,5219.36,5175.65,37.58M,0.0067
1/19/1996,5184.68,5110.26,5194.07,5111.7,51.67M,0.0118
1/18/1996,5124.34,5097.25,5125.07,5065.82,52.13M,0.0113
1/17/1996,5066.9,5084.97,5097.97,5052.09,42.41M,-0.0042
1/16/1996,5088.22,5068.35,5116.04,5000.79,34.40M,0.0088
1/15/1996,5043.78,5059.68,5078.82,5036.92,29.90M,-0.0034
1/12/1996,5061.12,5087.49,5090.02,5022.83,34.01M,-0.0008
1/11/1996,5065.09,5067.62,5066.18,5020.3,34.53M,0.0064
1/10/1996,5032.94,5090.75,5127.6,5014.52,45.26M,-0.0189
1/9/1996,5130.12,5209.97,5213.58,5116.04,37.10M,-0.013
1/8/1996,5197.68,5187.21,5207.08,5179.98,11.09M,0.0031
1/5/1996,5181.42,5154.69,5181.79,5133.38,35.53M,0.0015
1/4/1996,5173.84,5194.07,5227.31,5139.88,52.01M,-0.0039
1/3/1996,5194.07,5188.65,5207.08,5177.09,44.76M,0.0032
1/2/1996,5177.45,5107,5184.68,5098.33,39.91M,0.0118
12/29/1995,5117.12,5105.92,5117.12,5087.86,21.53M,0.0042
12/28/1995,5095.8,5100.14,5106.28,5088.22,21.49M,-0.002
12/27/1995,5105.92,5114.59,5126.51,5098.33,19.48M,-0.0008
12/26/1995,5110.25,5115.67,5117.12,5097.97,14.54M,0.0024
12/22/1995,5097.97,5100.14,5126.87,5092.91,21.36M,0.0003
12/21/1995,5096.52,5068.71,5135.91,5031.5,35.30M,0.0074
12/20/1995,5059.31,5120.37,5140.24,5059.32,33.12M,-0.0099
12/19/1995,5109.89,5061.48,5114.59,5051.73,40.91M,0.0068
12/18/1995,5075.21,5127.6,5159.39,5042.7,36.78M,-0.0196
12/15/1995,5176.73,5195.52,5188.65,5163,67.52M,-0.001
12/14/1995,5182.15,5221.89,5235.62,5172.39,36.38M,-0.0066
12/13/1995,5216.47,5169.87,5219.36,5166.61,33.32M,0.008
12/12/1995,5174.92,5177.45,5188.29,5169.14,26.07M,-0.0018
12/11/1995,5184.32,5153.97,5194.43,5145.66,25.47M,0.0053
12/8/1995,5156.86,5169.14,5175.65,5137.71,23.63M,-0.0005
12/7/1995,5159.39,5186.12,5199.13,5148.19,27.21M,-0.0076
12/6/1995,5199.13,5191.9,5209.25,5168.78,29.46M,0.0042
12/5/1995,5177.45,5137.71,5191.54,5134.82,30.00M,0.0074
12/4/1995,5139.52,5082.8,5139.52,5074.13,30.26M,0.0103
12/1/1995,5087.13,5074.13,5107.37,5073.41,28.45M,0.0025
11/30/1995,5074.49,5102.67,5118.93,5074.49,25.98M,-0.0061
11/29/1995,5105.56,5082.44,5105.56,5075.93,27.69M,0.0054
11/28/1995,5078.1,5056.43,5078.1,5032.94,31.61M,0.0014
11/27/1995,5070.87,5061.12,5090.02,5048.84,30.89M,0.0044
11/24/1995,5048.84,5050.64,5057.51,5041.61,9.99M,0.0014
11/22/1995,5041.61,5022.83,5067.62,5018.49,34.82M,0.0036
11/21/1995,5023.55,4978.39,5024.63,4976.58,32.37M,0.0081
11/20/1995,4983.08,4988.87,5003.68,4976.22,27.37M,-0.0014
11/17/1995,4989.95,4971.89,4996.81,4958.52,34.74M,0.0041
11/16/1995,4969.36,4923.11,4969.36,4920.59,37.18M,0.0095
11/15/1995,4922.75,4860.61,4922.75,4860.61,36.80M,0.0105
11/14/1995,4871.81,4870.37,4890.24,4861.34,34.31M,-0.0002
11/13/1995,4872.89,4852.67,4886.63,4847.61,25.47M,0.0005
11/10/1995,4870.37,4842.55,4873.62,4840.02,21.02M,0.0013
11/9/1995,4864.22,4849.86,4876.87,4840.74,29.32M,0.0024
11/8/1995,4852.66,4808.23,4852.67,4794.86,28.10M,0.0116
11/7/1995,4797.03,4816.54,4818.71,4788.72,24.90M,-0.0035
11/6/1995,4814.01,4819.07,4832.43,4810.03,25.06M,-0.0024
11/3/1995,4825.57,4812.56,4825.93,4802.81,25.33M,0.0035
11/2/1995,4808.59,4778.6,4808.59,4766.32,29.07M,0.0088
11/1/1995,4766.68,4749.34,4770.29,4744.64,26.95M,0.0024
10/31/1995,4755.48,4766.32,4801,4755.48,29.03M,-0.0002
10/30/1995,4756.56,4754.4,4765.6,4742.84,24.46M,0.0031
10/27/1995,4741.75,4696.96,4742.48,4676,30.51M,0.0081
10/26/1995,4703.82,4750.42,4755.48,4667.69,36.36M,-0.0105
10/25/1995,4753.67,4796.31,4800.28,4733.81,38.38M,-0.0063
10/24/1995,4783.66,4775.71,4788.72,4755.84,28.05M,0.0059
10/23/1995,4755.48,4774.27,4795.22,4746.81,28.01M,-0.0082
10/20/1995,4794.86,4799.2,4815.82,4786.91,34.64M,-0.0016
10/19/1995,4802.45,4786.91,4802.45,4770.29,32.06M,0.0052
10/18/1995,4777.52,4793.05,4810.76,4771.02,33.80M,-0.0038
10/17/1995,4795.94,4795.58,4798.11,4771.38,33.48M,0.0024
10/16/1995,4784.38,4796.67,4796.67,4772.82,23.08M,-0.002
10/13/1995,4793.78,4786.19,4816.9,4765.6,31.43M,0.0061
10/12/1995,4764.87,4742.48,4764.88,4735.25,30.77M,0.0063
10/11/1995,4735.25,4730.19,4738.86,4711.41,31.00M,0.0031
10/10/1995,4720.8,4673.11,4726.58,4659.74,40.92M,-0.0011
10/9/1995,4726.22,4758.73,4768.13,4711.77,26.79M,-0.009
10/6/1995,4769.21,4765.6,4783.66,4749.7,25.08M,0.0014
10/5/1995,4762.71,4735.61,4762.71,4735.25,32.63M,0.0046
10/4/1995,4740.67,4738.5,4749.7,4726.94,33.08M,-0.0019
10/3/1995,4749.7,4761.62,4767.4,4716.1,32.97M,-0.0024
10/2/1995,4761.26,4786.55,4789.8,4748.98,29.05M,-0.0058
9/29/1995,4789.08,4787.27,4816.54,4781.86,28.99M,0.0003
9/28/1995,4787.63,4770.29,4787.64,4758.37,36.10M,0.0053
9/27/1995,4762.34,4738.86,4765.24,4712.13,49.21M,-0.0007
9/26/1995,4765.6,4777.52,4798.11,4755.12,35.49M,-0.0009
9/25/1995,4769.93,4767.77,4769.93,4744.65,26.53M,0.0012
9/22/1995,4764.15,4730.55,4773.18,4728.39,38.20M,-0.0007
9/21/1995,4767.4,4788.36,4794.14,4742.84,38.62M,-0.0053
9/20/1995,4792.69,4773.91,4796.31,4763.07,52.43M,0.0054
9/19/1995,4767.04,4776.8,4781.13,4730.55,34.57M,-0.0028
9/18/1995,4780.41,4777.52,4795.76,4755.84,32.94M,-0.0036
9/15/1995,4797.57,4816.94,4815.18,4784.54,53.96M,-0.0009
9/14/1995,4801.8,4774.68,4801.8,4759.89,41.53M,0.0076
9/13/1995,4765.52,4741.22,4771.16,4732.77,44.14M,0.0039
9/12/1995,4747.21,4718.68,4747.21,4704.24,33.21M,0.009
9/11/1995,4704.94,4703.54,4723.61,4698.96,26.09M,0.0009
9/8/1995,4700.72,4683.11,4701.42,4664.44,27.07M,0.0066
9/7/1995,4669.72,4685.22,4688.04,4663.74,27.87M,-0.003
9/6/1995,4683.81,4675.71,4716.21,4648.95,27.87M,0.0029
9/5/1995,4670.08,4660.22,4679.23,4645.78,26.87M,0.0048
9/1/1995,4647.54,4610.2,4648.95,4607.03,21.02M,0.008
8/31/1995,4610.56,4605.27,4615.84,4599.99,20.01M,0.0013
8/30/1995,4604.57,4615.49,4621.47,4601.05,23.82M,-0.0008
8/29/1995,4608.44,4591.19,4609.85,4570.85,25.31M,0.0031
8/28/1995,4594,4611.61,4620.77,4580.27,22.56M,-0.0016
8/25/1995,4601.4,4584.85,4614.43,4579.92,24.52M,0.0045
8/24/1995,4580.62,4592.24,4595.76,4573.22,26.54M,-0.0009
8/23/1995,4584.85,4617.95,4624.29,4584.49,27.23M,-0.0077
8/22/1995,4620.42,4618.3,4623.59,4595.76,29.16M,0.0012
8/21/1995,4614.78,4628.17,4656.34,4614.08,34.83M,-0.0006
8/18/1995,4617.6,4640.49,4647.18,4612.32,32.16M,-0.0028
8/17/1995,4630.63,4628.52,4638.38,4606.68,29.77M,-0.0018
8/16/1995,4639.08,4634.15,4643.66,4627.46,33.76M,-0.0004
8/15/1995,4640.84,4652.47,4661.27,4614.08,30.78M,-0.0041
8/14/1995,4659.86,4615.84,4660.22,4615.13,23.13M,0.009
8/11/1995,4618.3,4647.54,4647.89,4597.17,24.26M,-0.0055
8/10/1995,4643.66,4671.49,4698.96,4621.47,25.12M,-0.006
8/9/1995,4671.49,4696.49,4696.84,4666.55,22.27M,-0.0047
8/8/1995,4693.32,4696.49,4702.13,4667.96,22.68M,0
8/7/1995,4693.32,4697.2,4702.83,4683.46,19.59M,0.0021
8/4/1995,4683.46,4706.7,4709.52,4682.05,20.17M,-0.0038
8/3/1995,4701.42,4661.27,4701.42,4649.3,32.21M,0.0024
8/2/1995,4690.15,4731.71,4754.96,4682.4,37.60M,-0.0022
8/1/1995,4700.36,4711.28,4709.52,4666.91,35.54M,-0.0017
7/31/1995,4708.47,4716.92,4726.78,4687.33,29.25M,-0.0015
7/28/1995,4715.51,4738.75,4738.05,4705.3,25.08M,-0.0036
7/27/1995,4732.77,4723.26,4741.92,4707.41,30.67M,0.0055
7/26/1995,4707.06,4722.91,4725.37,4691.56,38.48M,-0.0016
7/25/1995,4714.45,4683.81,4719.03,4668.67,39.21M,0.0098
7/24/1995,4668.67,4647.18,4679.23,4640.49,28.14M,0.0058
7/21/1995,4641.55,4640.84,4651.06,4611.61,44.76M,0
7/20/1995,4641.55,4634.86,4650.35,4607.74,36.46M,0.0027
7/19/1995,4628.87,4646.48,4688.04,4552.09,49.33M,-0.0123
7/18/1995,4686.28,4712.34,4735.94,4678.18,40.01M,-0.0106
7/17/1995,4736.29,4714.45,4747.21,4704.59,26.82M,0.0058
7/14/1995,4708.82,4695.79,4726.08,4687.69,29.26M,-0.0039
7/13/1995,4727.48,4722.91,4735.58,4706.35,31.17M,0
7/12/1995,4727.28,4680.6,4733.86,4671.26,33.66M,0.01
7/11/1995,4680.6,4684.75,4704.12,4670.57,27.59M,-0.0046
7/10/1995,4702.38,4709.99,4728.32,4692.7,31.43M,-0.0001
7/7/1995,4702.73,4656.74,4704.81,4653.62,44.20M,0.0083
7/6/1995,4664,4624.23,4664.69,4607.28,33.91M,0.0106
7/5/1995,4615.23,4591.03,4630.11,4583.76,34.19M,0.0066
7/3/1995,4585.14,4552.98,4585.15,4551.25,11.96M,0.0064
6/30/1995,4556.09,4563.01,4581,4544.34,22.00M,0.0012
6/29/1995,4550.56,4558.86,4577.88,4521.86,25.42M,-0.0014
6/28/1995,4556.78,4545.38,4574.08,4528.43,31.52M,0.0031
6/27/1995,4542.61,4549.18,4574.08,4535.69,28.19M,-0.0019
6/26/1995,4551.25,4578.23,4593.1,4549.53,23.26M,-0.0075
6/23/1995,4585.84,4571.66,4589.64,4572,24.24M,-0.0008
6/22/1995,4589.64,4557.83,4589.64,4547.8,35.09M,0.0094
6/21/1995,4547.1,4549.87,4559.21,4541.92,30.37M,-0.0008
6/20/1995,4550.56,4545.38,4554.37,4535,29.35M,-0.0007
6/19/1995,4553.67,4513.9,4557.13,4509.06,23.84M,0.0095
6/16/1995,4510.79,4506.99,4517.02,4496.61,47.48M,0.0032
6/15/1995,4496.26,4494.19,4510.45,4482.09,24.25M,0.0012
6/14/1995,4491.08,4477.94,4492.81,4463.76,24.59M,0.0015
6/13/1995,4484.5,4466.18,4491.77,4447.16,25.49M,0.0086
6/12/1995,4446.46,4436.44,4465.83,4423.99,24.86M,0.0051
6/9/1995,4423.98,4447.85,4458.23,4406.69,30.32M,-0.0078
6/8/1995,4458.57,4465.14,4468.94,4452.69,22.54M,-0.0008
6/7/1995,4462.02,4469.64,4484.51,4448.89,26.96M,-0.0052
6/6/1995,4485.2,4475.52,4493.5,4470.33,32.36M,0.0019
6/5/1995,4476.55,4437.82,4493.84,4439.55,35.95M,0.0072
6/2/1995,4444.39,4447.5,4488.66,4430.56,31.72M,-0.0063
6/1/1995,4472.75,4457.19,4478.63,4437.47,32.35M,0.0017
5/31/1995,4465.14,4378.33,4465.14,4367.61,29.47M,0.0197
5/30/1995,4378.68,4376.95,4390.09,4352.4,21.74M,0.0022
5/26/1995,4368.99,4407.04,4412.57,4355.16,25.46M,-0.0098
5/25/1995,4412.22,4427.44,4438.16,4388.71,28.96M,-0.0058
5/24/1995,4438.16,4444.39,4458.57,4404.62,33.71M,0.0004
5/23/1995,4436.43,4401.85,4436.78,4393.21,32.21M,0.0093
5/22/1995,4395.62,4348.25,4403.93,4341.33,24.33M,0.0125
5/19/1995,4341.33,4314.01,4345.48,4311.24,41.94M,0.0002
5/18/1995,4340.63,4403.93,4422.26,4340.64,32.80M,-0.0185
5/17/1995,4422.6,4431.94,4436.09,4403.23,27.07M,-0.0028
5/16/1995,4435.05,4436.78,4443.35,4429.52,31.20M,-0.0005
5/15/1995,4437.47,4423.29,4446.12,4417.76,35.13M,0.0016
5/12/1995,4430.55,4395.97,4435.05,4393.55,36.66M,0.0044
5/11/1995,4411.19,4399.43,4420.87,4390.44,35.26M,0.0015
5/10/1995,4404.62,4395.28,4407.04,4375.22,39.92M,0.0032
5/9/1995,4390.78,4397.01,4403.93,4374.88,27.79M,0.0016
5/8/1995,4383.86,4337.18,4395.63,4335.1,25.67M,0.0093
5/5/1995,4343.4,4373.15,4371.76,4327.5,33.64M,-0.0037
5/4/1995,4359.66,4380.06,4410.5,4347.01,40.00M,-0.0031
5/3/1995,4373.14,4331.65,4375.57,4327.84,33.90M,0.0102
5/2/1995,4328.88,4310.55,4331.65,4306.4,26.01M,0.003
5/1/1995,4316.08,4316.43,4327.15,4301.56,27.07M,-0.0012
4/28/1995,4321.27,4315.74,4328.53,4282.88,29.59M,0.0015
4/27/1995,4314.7,4295.68,4316.08,4289.11,25.21M,0.0035
4/26/1995,4299.83,4296.72,4307.78,4283.23,26.79M,-0.0001
4/25/1995,4300.17,4298.1,4315.39,4294.64,31.81M,-0.0009
4/24/1995,4303.98,4265.24,4310.9,4255.91,33.28M,0.0079
4/21/1995,4270.08,4250.72,4270.43,4231.35,40.43M,0.0093
4/20/1995,4230.66,4221.67,4244.84,4203.69,35.08M,0.0055
4/19/1995,4207.49,4187.43,4210.95,4156.65,32.68M,0.0068
4/18/1995,4179.13,4205.76,4205.07,4169.1,27.00M,-0.0039
4/17/1995,4195.38,4231.7,4237.23,4189.51,30.90M,-0.003
4/13/1995,4208.18,4206.11,4221.32,4195.73,27.62M,0.0025
4/12/1995,4197.8,4190.2,4201.96,4182.24,24.97M,0.0026
4/11/1995,4187.08,4209.91,4216.83,4182.93,22.74M,-0.0026
4/10/1995,4198.15,4181.21,4203.69,4180.86,22.09M,0.0013
4/7/1995,4192.62,4203.69,4211.29,4169.45,28.94M,-0.003
4/6/1995,4205.41,4208.53,4224.09,4194.46,25.78M,0.0012
4/5/1995,4200.57,4196.08,4210.6,4188.12,26.74M,-0.0002
4/4/1995,4201.61,4176.02,4201.61,4168.41,30.29M,0.008
4/3/1995,4168.41,4159.42,4172.56,4155.96,25.61M,0.0026
3/31/1995,4157.69,4144.2,4172.21,4111.69,34.44M,-0.0036
3/30/1995,4172.56,4178.44,4183.28,4153.88,33.97M,0.0028
3/29/1995,4160.8,4155.61,4198.84,4139.7,37.49M,0.0022
3/28/1995,4151.81,4149.73,4156.65,4137.63,22.29M,-0.0013
3/27/1995,4157.34,4146.62,4157.34,4132.1,24.33M,0.0045
3/24/1995,4138.66,4099.59,4139.36,4087.14,30.78M,0.0124
3/23/1995,4087.83,4067.42,4094.75,4068.12,27.75M,0.0012
3/22/1995,4082.98,4071.92,4082.99,4060.51,28.50M,0.0025
3/21/1995,4072.61,4074.69,4109.27,4061.89,31.48M,-0.0027
3/20/1995,4083.68,4080.57,4088.87,4071.57,27.48M,0.0025
3/17/1995,4073.65,4076.07,4080.22,4058.78,45.54M,0.0011
3/16/1995,4069.15,4038.03,4075.38,4038.03,33.51M,0.0076
3/15/1995,4038.37,4044.94,4054.63,4029.04,28.27M,-0.0026
3/14/1995,4048.75,4041.83,4060.51,4025.58,32.39M,0.0058
3/13/1995,4025.23,4032.49,4042.52,4019.7,25.95M,-0.0026
3/10/1995,4035.6,3994.45,4048.4,3984.08,30.91M,0.0131
3/9/1995,3983.38,3978.54,3993.76,3971.28,23.71M,0.001
3/8/1995,3979.23,3971.97,3985.46,3956.06,29.03M,0.0042
3/7/1995,3962.63,3989.96,3997.91,3945.69,31.54M,-0.0087
3/6/1995,3997.56,3970.93,4001.02,3995.37,30.84M,0.002
3/3/1995,3989.61,3965.75,3989.61,3959.18,27.30M,0.0024
3/2/1995,3979.92,3986.5,3995.49,3959.19,31.59M,-0.0037
3/1/1995,3994.8,3992.03,4014.51,3985.11,33.45M,-0.0041
2/28/1995,4011.05,3983.04,4011.05,3978.89,22.44M,0.0056
2/27/1995,3988.57,4001.02,4021.23,3974.74,25.82M,-0.0058
2/24/1995,4011.74,4004.01,4013.09,3990.88,27.22M,0.0021
2/23/1995,4003.33,4001.31,4020.49,3973.73,37.84M,0.0076
2/22/1995,3973.05,3964.31,3986.85,3962.29,28.68M,0.0023
2/21/1995,3963.97,3960.94,3969.69,3952.53,30.06M,0.0026
2/17/1995,3953.54,3980.45,3987.18,3953.54,36.11M,-0.0085
2/16/1995,3987.52,3984.83,3987.52,3964.31,37.77M,0.0003
2/15/1995,3986.17,3961.61,3997.95,3953.2,42.53M,0.0071
2/14/1995,3958.25,3962.29,3965.65,3949.5,3.41M,0.001
2/13/1995,3954.21,3937.39,3956.9,3935.03,8.50M,0.0038
2/10/1995,3939.07,3936.04,3945.13,3923.93,24.52M,0.0016
2/9/1995,3932.68,3941.09,3948.83,3928.31,26.87M,-0.0007
2/8/1995,3935.37,3931.67,3953.54,3930.66,27.29M,-0.0005
2/7/1995,3937.39,3939.41,3942.1,3924.94,25.00M,-0.0001
2/6/1995,3937.72,3923.93,3948.83,3920.57,29.34M,0.0023
2/3/1995,3928.64,3894.33,3944.46,3872.12,43.27M,0.015
2/2/1995,3870.77,3847.56,3871.11,3843.86,25.28M,0.006
2/1/1995,3847.56,3850.25,3868.08,3831.41,37.88M,0.001
1/31/1995,3843.86,3841.84,3851.93,3828.05,38.97M,0.0031
1/30/1995,3832.08,3850.92,3859,3817.26,34.45M,-0.0067
1/27/1995,3857.99,3888.94,3887.26,3848.23,47.93M,-0.0032
1/26/1995,3870.44,3870.1,3879.52,3853.28,29.44M,-0.0003
1/25/1995,3871.44,3852.94,3891.3,3845.88,32.34M,0.0023
1/24/1995,3862.7,3864.05,3876.49,3862.36,26.47M,-0.0012
1/23/1995,3867.41,3836.46,3871.11,3838.48,31.63M,-0.0005
1/20/1995,3869.43,3872.79,3882.55,3847.22,31.75M,-0.0033
1/19/1995,3882.21,3905.76,3928.31,3878.51,24.46M,-0.0119
1/18/1995,3928.98,3923.93,3931.33,3906.1,22.99M,-0.0004
1/17/1995,3930.66,3924.94,3934.7,3916.19,26.88M,-0.0004
1/16/1995,3932.34,3916.87,3936.72,3907.45,29.25M,0.0061
1/13/1995,3908.45,3880.87,3910.14,3859,30.58M,0.0128
1/12/1995,3859,3856.31,3864.05,3851.26,23.74M,-0.0008
1/11/1995,3862.02,3881.2,3882.89,3840.16,28.10M,-0.0012
1/10/1995,3866.73,3874.81,3898.7,3861.35,28.25M,0.0014
1/9/1995,3861.35,3853.62,3874.48,3853.28,20.82M,-0.0016
